"","COMUNA","n_1","n_2","n_3","vote_1","vote_2","vote_3","participacion_1","participacion_2","participacion_3","n","vote","participacion","year","cod_comuna","X24.Oct","group_etapa_plebiscito","yautcorh","decil1","decil2","decil3","decil4","decil5","decil6","decil7","decil8","decil9","decil10","hacinamiento_2"
"93","Freire",6353,11147,4037,1650,6535,1973,0.259719817409098,0.586256391854311,0.488729254396829,21537,10158,0.471653433625853,2012,9105,2,1,562179.75889699,0.24287158,0.20970187,0.13892297,0.083952934,0.10015881,0.022558291,0.085288383,0.062513538,0.045802355,0.0082292641,0.050530571
"94","Freirina",1743,2781,870,797,1935,591,0.457257601835915,0.6957928802589,0.679310344827586,5394,3323,0.616054875787913,2012,3303,3,0,693914.209837781,0.1838479,0.099075526,0.17146346,0.1929182,0.083376944,0.15140416,0.05982906,0.022850165,0.026862027,0.0083725797,0.15070644
"95","Fresia",3351,6336,2019,1409,3892,1091,0.420471501044464,0.614267676767677,0.540366518078257,11706,6392,0.546044763369212,2012,10104,1,1,576002.060473033,0.11942304,0.21196918,0.12981544,0.16376993,0.059935495,0.090575166,0.10034044,0.018993013,0.074807383,0.0303709,0.024726752
"96","Frutillar",4548,7148,2019,1944,4800,1299,0.427440633245383,0.671516508114158,0.643387815750372,13715,8043,0.58643820634342,2012,10105,1,1,753746.048534749,0.12615785,0.097286172,0.24456963,0.1050864,0.076810576,0.055468284,0.090298466,0.082064897,0.11516169,0.0070960405,0.08309409
"97","Futaleufu",665,2028,704,364,905,263,0.547368421052632,0.446252465483235,0.373579545454545,3397,1532,0.450986164262585,2012,10402,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Futrono",4152,6975,2048,1488,4199,1158,0.358381502890173,0.602007168458781,0.5654296875,13175,6845,0.519544592030361,2012,14202,4,0,606192.715211415,0.13044901,0.17593926,0.20408431,0.14569969,0.088100538,0.095496796,0.063686348,0.060675479,0.0099489465,0.025919624,0.12599817
"99","Galvarino",3674,5735,2085,1428,3859,1212,0.388677191072401,0.672885789014821,0.581294964028777,11494,6499,0.565425439359666,2012,9106,1,1,378821.77333606,0.32808506,0.2289132,0.2506901,0.056844905,0.0531643,0.039873224,0.024844086,0.013495552,0.0040895613,0,0.17738472
"100","General Lagos",1215,1468,318,451,719,144,0.37119341563786,0.489782016348774,0.452830188679245,3001,1314,0.43785404865045,2012,15202,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Gorbea",4160,7675,3336,1704,4646,1613,0.409615384615385,0.605342019543974,0.483513189448441,15171,7963,0.524883000461407,2012,9107,4,0,574434.241130004,0.11915919,0.23410095,0.13201232,0.13837194,0.17258,0.066140048,0.02168965,0.085352793,0.0098406747,0.020752443,0.11728477
"102","Graneros",8596,12480,3034,3035,8804,2126,0.353071195905072,0.705448717948718,0.700725115359262,24110,13965,0.579220240564081,2012,6106,2,1,807213.408719512,0.035670731,0.10060976,0.12731707,0.14594512,0.16182926,0.15844512,0.093048781,0.085182928,0.064908534,0.027042683,0.11314024
"103","Guaitecas",519,805,131,331,541,80,0.63776493256262,0.672049689440994,0.610687022900763,1455,952,0.654295532646048,2012,11203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Hijuelas",4752,7312,2045,1430,5003,1277,0.300925925925926,0.68421772428884,0.624449877750611,14109,7710,0.546459706570274,2012,5503,3,0,656139.354046816,0.12383456,0.2023904,0.1860742,0.089962311,0.1056338,0.10221186,0.11818092,0.027573895,0.016911328,0.02722674,0.07751438
"105","Hualaihue",2747,4191,1067,1416,2899,650,0.51547142337095,0.691720353137676,0.609184629803187,8005,4965,0.620237351655216,2012,10403,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Hualañe",2511,4766,1600,1268,3643,1116,0.504978096375946,0.764372639530004,0.6975,8877,6027,0.678945589726259,2012,7302,3,0,584559.796344148,0.21561871,0.18834338,0.11972438,0.095990047,0.057517465,0.10661307,0.074074075,0.075796723,0.052158102,0.014164035,0.036654226
"107","Hualpen",22917,40017,10560,5720,21095,6270,0.249596369507353,0.527150960841642,0.59375,73494,33085,0.450172803222032,2012,8112,2,1,750683.749163505,0.11928602,0.111089,0.15928851,0.11067852,0.095839292,0.09439642,0.10885005,0.10666087,0.070402391,0.023508925,0.078935258
"108","Hualqui",6243,9380,2581,2217,6506,1565,0.355117731859683,0.693603411513859,0.606354126307633,18204,10288,0.565150516370029,2012,8105,2,1,454705.551263123,0.13090551,0.22395833,0.18877132,0.1144603,0.19705544,0.074762136,0.036868438,0.011318898,0.010580708,0.011318898,0.057414699
"109","Huara",1655,2651,5559,718,1470,451,0.433836858006042,0.554507732930969,0.0811296995862565,9865,2639,0.26751140395337,2012,1404,3,0,684896.866972477,0.14506881,0.16743119,0.13847478,0.17173165,0.15625,0.062213302,0.024369266,0.045011468,0.05819954,0.03125,0.27465597
"110","Huasco",2517,3910,1147,959,2627,752,0.381009137862535,0.671867007672634,0.655623365300785,7574,4338,0.572748877739636,2012,3304,3,0,622271.159082019,0.17851089,0.14317381,0.18124919,0.025296649,0.10314252,0.08293128,0.10718477,0.073282048,0.058025818,0.047203027,0.046811841
"111","Huechuraba",22100,31082,7570,5698,17099,4857,0.257828054298643,0.550125474551187,0.641611624834875,60752,27654,0.455194890703187,2012,13107,3,0,884318.02279529,0.15104955,0.056347895,0.13074732,0.1115934,0.12887557,0.091773458,0.12834734,0.12063066,0.067256898,0.013377888,0.14794359
"112","Illapel",8291,13207,4363,2399,8304,2557,0.289349897479194,0.62875747709548,0.586064634425854,25861,13260,0.512741193302657,2012,4201,3,0,648055.463460773,0.13278243,0.13722952,0.16563787,0.17645693,0.10059074,0.077923805,0.097769812,0.060666401,0.04662817,0.00431435,0.15854712
"113","Independencia",20293,41725,13731,5699,17406,6418,0.280835756172079,0.417159976033553,0.46740951132474,75749,29523,0.389747719441841,2012,13108,2,1,935243.636387989,0.038039111,0.094562016,0.026836812,0.10040669,0.14258578,0.094732486,0.19435988,0.12417505,0.13398923,0.050312933,0.1903165
"114","Iquique",53463,76311,17311,12480,36977,9506,0.233432467313843,0.484556617001481,0.54913061059442,147085,58963,0.400877043886188,2012,1101,2,1,1121132.45114898,0.040611919,0.090979561,0.11081213,0.11478196,0.12025225,0.11974288,0.11240671,0.11482625,0.1084424,0.067143932,0.14668296
"115","Isla De Maipo",8309,11877,3063,2090,7415,1822,0.251534480683596,0.624315904689736,0.594841658504734,23249,11327,0.487203750698955,2012,13603,2,1,674856.684322977,0.069289893,0.14795691,0.2099172,0.15409952,0.18537642,0.096293658,0.060743641,0.05157423,0.02474851,0,0.13222945
"116","Isla De Pascua",1631,2646,391,643,1511,232,0.394236664622931,0.571050642479214,0.593350383631714,4668,2386,0.511139674378749,2012,5201,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Juan Fernandez",285,442,114,178,269,61,0.624561403508772,0.608597285067873,0.535087719298246,841,508,0.604042806183115,2012,5104,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","La Cisterna",24634,43243,15256,5256,17885,7268,0.213363643744418,0.413592951460352,0.476402726796015,83133,30409,0.365787352796122,2012,13109,2,1,1192182.0046953,0.050528016,0.15342921,0.087876245,0.11168224,0.068007708,0.095306344,0.11604804,0.10842024,0.11453237,0.094169594,0.096327782
"119","La Cruz",3929,5998,2081,1253,3898,1308,0.318910664291168,0.649883294431477,0.628543969245555,12008,6459,0.537891405729514,2012,5504,2,1,746882.153876967,0.0093848351,0.16795422,0.14231759,0.15668097,0.16537911,0.13630901,0.11439199,0.048068669,0.049098711,0.010414879,0.11942776
"120","La Estrella",862,1733,669,580,1345,477,0.672853828306265,0.776110790536642,0.713004484304933,3264,2402,0.735906862745098,2012,6202,3,0,511920.635473341,0.090315558,0.23966268,0.17845485,0.091947772,0.16294886,0.11071817,0.037268769,0.073177367,0,0.015505984,0.010881393
"121","La Florida",105739,140820,38713,24474,67163,21422,0.231456699987706,0.476942195710837,0.553354170433704,285272,113059,0.396320003365209,2012,13110,2,1,1233555.51768435,0.057094436,0.089430787,0.10011643,0.069811128,0.098693401,0.12863131,0.10633894,0.10446572,0.16181371,0.083604142,0.096994869
"122","La Granja",37024,52977,12932,5116,21968,5875,0.138180639585134,0.414670517394341,0.454299412310547,102933,32959,0.32019857577259,2012,13111,2,1,770600.263076386,0.081452705,0.11021493,0.14791109,0.12436777,0.10831714,0.14427665,0.1460312,0.10188973,0.032575712,0.0029630559,0.11120633
"123","La Higuera",1245,2230,695,624,1608,434,0.501204819277108,0.721076233183856,0.624460431654676,4170,2666,0.639328537170264,2012,4104,3,0,528997.437082554,0.18300828,0.073737644,0.25808176,0.18461128,0.13304836,0.099118352,0.01442693,0.047021106,0.0069462997,0,0.16110072
"124","La Ligua",9331,13916,4296,3189,9588,2766,0.341764012431679,0.688991089393504,0.643854748603352,27543,15543,0.564317612460516,2012,5401,3,0,696460.484438227,0.17417695,0.21519208,0.093945146,0.087075986,0.1158765,0.083479039,0.11702553,0.062122196,0.021731528,0.029375032,0.064120501
"125","La Pintana",55583,59274,12228,6270,25860,6588,0.112804274688304,0.436278975604818,0.538763493621197,127085,38718,0.304662233937916,2012,13112,2,1,672940.879792003,0.16551791,0.13435908,0.13274269,0.15259182,0.13074507,0.11737168,0.083218969,0.068076693,0.01271768,0.0026584119,0.17328505
"126","La Reina",27818,44267,14822,9362,20383,7305,0.336544683298584,0.460455870061219,0.492848468492781,86907,37050,0.426317787980255,2012,13113,3,0,2885611.38013614,0.013618255,0.019965069,0.017761949,0.074883282,0.034119837,0.082565665,0.064837962,0.092873529,0.21091743,0.38845703,0.033891533
"127","La Serena",52229,70893,20506,7940,31207,10628,0.152022822569837,0.440198609171568,0.518287330537404,143628,49775,0.346554989277857,2012,4101,3,0,1081850.41018776,0.15403716,0.13444613,0.16231449,0.1166686,0.11157327,0.078439042,0.10498885,0.065748535,0.048536703,0.023247205,0.084410518
"128","La Union",10817,17681,5750,3490,10551,3235,0.322640288434871,0.596742265708953,0.562608695652174,34248,17276,0.504438215370241,2012,14201,2,1,606141.149573248,0.15679951,0.17772107,0.127184,0.1051126,0.11613428,0.13461593,0.051967356,0.076142132,0.040020194,0.014302942,0.058922511
"129","Lago Ranco",2540,4588,1718,912,2977,997,0.359055118110236,0.648866608544028,0.580325960419092,8846,4886,0.55234004069636,2012,14203,4,0,546084.730070577,0.16336919,0.17308804,0.18488951,0.12935324,0.1014694,0.080527596,0.082841605,0.045933124,0.031817656,0.0067106327,0.028346639
"130","Lago Verde",382,588,127,283,458,99,0.740837696335079,0.77891156462585,0.779527559055118,1097,840,0.765724703737466,2012,11102,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Laguna Blanca",432,668,100,220,433,64,0.509259259259259,0.648203592814371,0.64,1200,717,0.5975,2012,12102,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Laja",6463,11140,2984,2328,7076,1952,0.360204239517252,0.635188509874327,0.654155495978552,20587,11356,0.551610239471511,2012,8304,2,1,528327.488114359,0.15633366,0.18567298,0.17651783,0.11077203,0.22100867,0.062479924,0.03137381,0.027519006,0.022539886,0.0057822037,0.13388638
"133","Lampa",16837,19822,3953,4694,12652,2571,0.278790758448655,0.638280698214105,0.650392107260309,40612,19917,0.490421550280705,2012,13302,3,0,1279266.32884036,0.034851026,0.08953587,0.12146162,0.12837131,0.10185477,0.10242217,0.10253565,0.11553544,0.11904071,0.08439143,0.096988522
"134","Lanco",4438,7821,2781,1795,4828,1573,0.404461469130239,0.617312364147807,0.565623876303488,15040,8196,0.544946808510638,2012,14103,2,1,509763.097274815,0.21720777,0.1491092,0.13116892,0.14761934,0.096716121,0.087901175,0.0745546,0.063070334,0.028307157,0.004345397,0.074927062
"135","Las Cabras",5806,9482,2832,1758,6747,1857,0.302790217016879,0.711558742881249,0.655720338983051,18120,10362,0.571854304635762,2012,6107,3,0,549822.381521306,0.14675428,0.22875348,0.19095978,0.08789327,0.14197531,0.082716048,0.051373955,0.047391478,0.016129032,0.0060533653,0.13492632
"136","Las Condes",77295,112982,41453,24195,46296,20823,0.31302154084999,0.409764387247526,0.502327937664343,231730,91314,0.394053424243732,2012,13114,3,0,3827198.72124788,0.015410314,0.012376375,0.021872254,0.016745944,0.019894963,0.052947454,0.037561551,0.062781595,0.17029461,0.59011495,0.021621188
"137","Lautaro",10028,15218,5260,3269,8958,2724,0.325987235739928,0.588645025627546,0.51787072243346,30506,14951,0.490100308136104,2012,9108,2,1,721408.64483496,0.13778923,0.21033008,0.078489967,0.12468472,0.089346416,0.13567826,0.073719703,0.068894617,0.040684287,0.040382717,0.13581534
"138","Lebu",7213,10868,2877,2370,7029,1740,0.328573409122418,0.646761133603239,0.604796663190824,20958,11139,0.531491554537647,2012,8201,1,1,918964.459236078,0.10138822,0.20530413,0.15727812,0.2149334,0.07145723,0.054004174,0.082089551,0.05865832,0.019499278,0.035387579,0.034304284
"139","Licanten",2168,3487,1038,1291,2706,717,0.595479704797048,0.77602523659306,0.690751445086705,6693,4714,0.704317944120723,2012,7303,2,1,528980.585765219,0.18618777,0.17390729,0.18315066,0.15343985,0.1189753,0.04634887,0.060874157,0.045160439,0.015581672,0.01637396,0.089000396
"140","Limache",11630,16978,5919,2906,9474,3391,0.249871023215821,0.558016256331723,0.572900827842541,34527,15771,0.456772960291945,2012,5802,3,0,793710.862327483,0.073862672,0.073521897,0.18203698,0.15409355,0.13950418,0.10248765,0.12802437,0.082957059,0.028241608,0.035270061,0.10766315
"141","Linares",26170,37311,11283,7663,22185,6353,0.292816201757738,0.594596767709255,0.563059469999114,74764,36201,0.484203627414264,2012,7401,3,0,720413.494752396,0.11873927,0.13486235,0.18230808,0.11512136,0.10889594,0.11151431,0.083961673,0.07641077,0.044099431,0.024086829,0.081354164
"142","Litueche",1685,2960,868,1106,2469,648,0.656379821958457,0.834121621621622,0.746543778801843,5513,4223,0.766007618356612,2012,6203,3,0,677918.735462433,0.1103932,0.22207864,0.10393207,0.10503969,0.049104672,0.15839025,0.11740816,0.054827396,0.057042643,0.021783276,0.06091933
"143","Llanquihue",4826,7669,1852,1907,5169,1270,0.395151263986738,0.674012257139132,0.685745140388769,14347,8346,0.581724402314073,2012,10107,3,0,683057.840935487,0.11603843,0.16571639,0.26686728,0.072695598,0.1198923,0.045243375,0.085788198,0.048410937,0.064935066,0.014412417,0.11957555
"144","Llay-Llay",6678,9850,2967,2069,6694,1923,0.309823300389338,0.679593908629442,0.648129423660263,19495,10686,0.548140548858682,2012,5703,3,0,851302.988502383,0.085416839,0.093569696,0.1313237,0.18638682,0.094949409,0.044150848,0.091144748,0.1146835,0.11857179,0.039802659,0.14549711
"145","Lo Barnechea",27220,29281,5266,9526,14046,2848,0.349963262307127,0.479696731669,0.540827952905431,61767,26420,0.427736493596905,2012,13115,3,0,2405453.08760232,0.047034223,0.089556441,0.082044475,0.08491575,0.078513689,0.076060645,0.12950496,0.082623556,0.10195038,0.22779587,0.12380263
"146","Lo Espejo",31539,49260,12398,4606,21137,5779,0.146041409049114,0.42909053999188,0.466123568317471,93197,31522,0.338229771344571,2012,13116,3,0,850883.967976526,0.082319774,0.17346528,0.12316898,0.12812841,0.12418158,0.17042747,0.073827744,0.055416834,0.051596571,0.01746735,0.21559066
"147","Lo Prado",27448,47027,14287,4860,22154,8082,0.17706208102594,0.471091075339698,0.565689087982082,88762,35096,0.395394425542462,2012,13117,2,1,789868.506009675,0.036367722,0.12797393,0.084749788,0.13696595,0.15445043,0.13078393,0.13696595,0.13147081,0.040226799,0.02004471,0.15100348
"148","Lolol",1906,3380,1209,1309,2589,824,0.686778593913956,0.765976331360947,0.681555004135649,6495,4722,0.7270207852194,2012,6304,3,0,512017.230169441,0.1868346,0.21892338,0.10691258,0.16434248,0.082321189,0.050682262,0.15864447,0.028040186,0.0032988454,0,0.063427798
"149","Loncoche",6274,11156,4158,1721,5989,2016,0.274306662416321,0.536841161706705,0.484848484848485,21588,9726,0.450528071150639,2012,9109,1,1,483889.468908974,0.29767373,0.17400108,0.14362621,0.085889265,0.11567146,0.05867536,0.054773547,0.040746778,0.017829802,0.011112757,0.19785647
"150","Longavi",7954,12911,3730,3585,9439,2509,0.450716620568268,0.731082023081094,0.672654155495979,24595,15533,0.631551128278105,2012,7403,2,1,486672.3671374,0.22956163,0.18691523,0.17885552,0.13449207,0.14100991,0.044643797,0.04313698,0.017871534,0.023513334,0,0.11343168
"151","Lonquimay",3180,5869,2070,1703,3397,945,0.535534591194969,0.578803884818538,0.456521739130435,11119,6045,0.543663998561022,2012,9205,2,1,440161.791670514,0.31868133,0.3075076,0.057715394,0.049219687,0.050974235,0.12300305,0.0072028809,0.056145534,0.012004802,0.01754548,0.15024471
"152","Los Alamos",5804,8456,2029,2696,5968,1368,0.464507236388697,0.705771050141911,0.674223755544603,16289,10032,0.615875744367364,2012,8206,1,1,604866.963512338,0.1280044,0.14347845,0.26379159,0.11248455,0.073250011,0.15638877,0.08240626,0.018495629,0.0087900013,0.012910315,0.088442028
"153","Los Andes",18209,25865,7605,3755,13193,4144,0.206216706024493,0.510071525227141,0.544904667981591,51679,21092,0.408134832330347,2012,5301,3,0,1023999.36257384,0.07395412,0.08235684,0.11141571,0.063753553,0.12201155,0.11721729,0.16777386,0.097287923,0.089407988,0.074821174,0.051796649
"154","Los Angeles",51848,71053,19374,9939,41004,10646,0.191694954482333,0.577090341013047,0.549499328997626,142275,61589,0.432887014584432,2012,8301,3,0,716349.495906699,0.16407946,0.15670577,0.13549076,0.10284586,0.095351376,0.086388662,0.095467538,0.070289232,0.061098851,0.032282494,0.072406188
"155","Los Lagos",5522,9107,2935,1924,5370,1553,0.348424483882651,0.589656308334248,0.529131175468484,17564,8847,0.503700751537235,2012,14104,2,1,552968.189345467,0.15711646,0.18237831,0.18161999,0.073794968,0.16375184,0.091378741,0.082326174,0.041423764,0.012465046,0.013744727,0.079083592
"156","Los Muermos",4446,7970,2570,1385,4939,1354,0.311515969410706,0.61969887076537,0.526848249027237,14986,7678,0.512344855198185,2012,10106,1,1,731451.620396789,0.12461018,0.11983279,0.14836441,0.11133966,0.15626037,0.09607856,0.027005507,0.11392741,0.06542366,0.037157454,0.035830405
"157","Los Sauces",2099,3772,1424,1205,2743,912,0.574082896617437,0.727200424178155,0.640449438202247,7295,4860,0.666209732693626,2012,9206,4,0,569303.805080066,0.29152042,0.18474044,0.12525402,0.19397746,0.03362276,0.032144837,0.060040642,0.036024384,0.028080547,0.014594494,0.1781532
"158","Los Vilos",5471,8284,2663,1797,5423,1662,0.328459148236154,0.654635441815548,0.624108148704469,16418,8882,0.540991594591302,2012,4203,3,0,601443.047644742,0.1718657,0.13402173,0.11980321,0.18776017,0.11396442,0.10298967,0.05460345,0.056279399,0.045737147,0.012975077,0.018219171
"159","Lota",14717,26471,6711,5273,16750,4060,0.358293130393423,0.632767934721015,0.604976903591119,47899,26083,0.544541639700203,2012,8106,1,1,690457.37560546,0.14984588,0.14876707,0.148679,0.13639367,0.075759575,0.11523558,0.098216645,0.066204317,0.059709378,0.0011889036,0.094143547
"160","Lumaco",2932,4618,1636,1544,3398,1000,0.526603001364257,0.735816370723257,0.611246943765281,9186,5942,0.646853908121054,2012,9207,4,0,443746.283743185,0.26981828,0.23492028,0.14416324,0.16802318,0.083844356,0.029100234,0.026312856,0.0086966213,0.031776119,0.0033448546,0.18701211
"161","Machali",9929,14445,3355,2558,8730,2001,0.257629167086313,0.604361370716511,0.596423248882265,27729,13289,0.479245555194922,2012,6108,2,1,1210303.39259316,0.075510569,0.084704734,0.10759999,0.10615777,0.069355376,0.091967344,0.11499137,0.11246748,0.13075279,0.10649257,0.1183909
"162","Macul",29736,51593,17162,7267,24054,8991,0.244383911756793,0.466226038416064,0.523889989511712,98491,40312,0.409296280878456,2012,13118,2,1,1119236.99242136,0.056982324,0.071224935,0.077615701,0.11084054,0.11714815,0.13287561,0.12251734,0.10132567,0.15487504,0.054594696,0.085800149
